accident_id,city,state,latitude,longitude,hour,lanes,traffic_signal,visibility,temperature,traffic_density,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score,is_festival,month,year,cause_drunk driving,cause_overspeeding,cause_poor road,cause_weather,weather_fog,weather_rain,road_type_rural,road_type_urban,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
11827,Delhi,Delhi,28.719557,77.152133,2,3,1,0,20,0,1,1,0,0,None,0.45,0,11,2022,False,True,False,False,False,True,True,False,False,False,False,True,False,False
11828,Chennai,Tamil Nadu,13.057548,80.234556,2,1,1,1,36,0,2,5,5,0,None,0.45,0,11,2022,False,False,True,False,False,True,False,False,False,False,False,False,True,False
11829,Chandigarh,Punjab,30.673184,76.763966,9,3,1,2,27,1,1,1,0,1,None,0.25,0,12,2022,False,False,False,True,False,False,False,False,False,True,False,False,False,False
11830,Pune,Maharashtra,18.465609,73.876594,1,2,1,0,21,0,0,1,0,0,None,0.45,0,8,2024,False,False,False,False,True,False,True,False,False,False,True,False,False,False
11831,Pune,Maharashtra,18.566898,73.916609,21,5,1,0,21,2,1,5,2,0,None,0.65,0,11,2023,False,True,False,False,True,False,False,True,False,False,False,False,True,False
11832,Kolkata,West Bengal,22.50712,88.45312,3,6,0,0,20,0,2,2,2,0,None,0.65,0,2,2025,False,False,False,True,False,True,False,False,False,False,False,True,False,False
11833,Pune,Maharashtra,18.455137,73.749767,1,4,1,2,27,1,0,5,4,0,None,0.1,0,5,2024,True,False,False,False,False,False,False,False,False,False,True,False,False,False
11834,Kolkata,West Bengal,22.471852,88.220358,1,2,1,1,20,0,2,2,2,0,None,0.45,0,8,2023,True,False,False,False,False,True,True,False,False,False,False,False,True,False
11835,Chandigarh,Punjab,30.636772,76.782799,6,6,0,1,32,0,0,2,1,0,None,0.25,0,7,2024,True,False,False,False,False,True,False,True,False,False,False,False,False,False
11836,Bangalore,Karnataka,13.108464,77.691673,12,1,1,0,36,2,0,1,1,0,None,0.65,0,7,2022,False,False,False,False,False,True,True,False,True,False,False,False,False,False
11837,Chennai,Tamil Nadu,13.03042,80.246426,16,1,1,2,32,0,0,2,1,0,None,0.1,0,2,2023,False,False,False,True,False,False,True,False,False,False,False,True,False,False
11838,Pune,Maharashtra,18.535456,73.943986,23,5,0,2,15,2,2,1,1,0,None,0.5,0,4,2023,False,False,False,True,False,False,False,True,False,False,False,True,False,False
11839,Bangalore,Karnataka,12.858764,77.62981,10,4,1,2,23,1,0,2,2,1,None,0.25,0,12,2022,False,True,False,False,False,False,False,True,False,True,False,False,False,False
11840,Mumbai,Maharashtra,19.132246,72.803301,1,3,0,0,23,1,2,1,1,0,None,0.65,0,8,2022,False,False,False,True,False,True,True,False,False,False,False,False,False,True
11841,Kolkata,West Bengal,22.511009,88.486542,15,4,1,2,21,0,1,3,2,0,None,0.1,0,12,2022,False,True,False,False,False,False,False,True,False,False,False,False,False,False
11842,Bangalore,Karnataka,13.120451,77.65613,15,4,0,2,22,1,0,3,2,0,None,0.1,0,6,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,True
11843,Hyderabad,Telangana,17.533574,78.529177,23,3,0,2,34,1,1,1,0,0,None,0.1,0,7,2024,False,True,False,False,False,False,True,False,False,False,False,False,False,True
11844,Pune,Maharashtra,18.527939,73.893303,18,1,0,2,17,2,0,4,2,1,None,0.45,0,6,2024,True,False,False,False,False,False,True,False,True,False,False,False,False,False
11845,Hyderabad,Telangana,17.226487,78.535159,21,3,1,0,23,0,2,2,2,0,None,0.65,0,8,2022,True,False,False,False,True,False,True,False,False,True,False,False,False,False
11846,Bangalore,Karnataka,13.188579,77.640048,1,2,1,2,29,0,0,5,2,0,None,0.1,0,1,2025,False,False,True,False,False,False,False,False,False,False,False,True,False,False
11847,Bangalore,Karnataka,12.946606,77.733823,21,1,0,2,34,0,0,1,1,0,None,0.1,0,3,2023,False,False,True,False,False,False,False,True,True,False,False,False,False,False
11848,Mumbai,Maharashtra,19.286358,72.903938,20,1,0,0,39,1,1,3,2,0,None,0.45,0,1,2025,False,False,True,False,True,False,True,False,False,False,False,False,False,True
11849,Mumbai,Maharashtra,19.091215,72.862839,13,1,1,0,24,1,1,5,2,0,None,0.45,0,3,2025,False,False,False,True,True,False,True,False,False,False,False,False,True,False
11850,Chandigarh,Punjab,30.619269,76.883034,11,1,0,2,28,2,0,4,1,0,None,0.3,0,3,2024,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11851,Mumbai,Maharashtra,18.957815,72.792349,2,1,0,0,17,0,0,1,0,0,None,0.45,0,11,2024,False,False,True,False,True,False,False,False,False,False,False,False,False,True
11852,Chennai,Tamil Nadu,12.887998,80.182543,21,6,0,2,32,0,0,5,2,0,None,0.1,0,7,2024,False,False,True,False,False,False,False,False,False,True,False,False,False,False
11853,Mumbai,Maharashtra,19.133634,72.755197,23,4,0,1,34,1,0,3,2,0,None,0.25,0,3,2023,False,False,False,True,False,True,True,False,False,False,True,False,False,False
11854,Chennai,Tamil Nadu,13.135988,80.102666,15,4,1,2,35,1,1,5,2,0,None,0.1,0,1,2025,False,False,False,False,False,False,True,False,False,False,True,False,False,False
11855,Mumbai,Maharashtra,19.272998,72.804343,4,1,0,2,17,0,0,1,1,0,None,0.1,0,9,2023,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11856,Pune,Maharashtra,18.481714,73.701206,12,3,1,0,30,2,1,3,2,0,None,0.65,0,8,2023,False,False,True,False,False,True,False,True,False,False,True,False,False,False
11857,Pune,Maharashtra,18.61069,73.946637,14,4,0,2,27,0,2,1,1,0,None,0.3,0,8,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,True
11858,Pune,Maharashtra,18.578384,73.984796,21,4,1,0,33,2,1,1,1,0,None,0.65,0,11,2023,False,False,False,True,True,False,True,False,True,False,False,False,False,False
11859,Chennai,Tamil Nadu,13.164995,80.183531,13,4,0,0,16,1,1,3,0,0,None,0.45,0,9,2024,True,False,False,False,True,False,False,True,False,False,False,True,False,False
11860,Hyderabad,Telangana,17.210196,78.227814,4,1,1,0,39,0,2,4,4,0,None,0.65,0,4,2025,False,False,True,False,True,False,True,False,False,False,False,False,False,False
11861,Chandigarh,Punjab,30.610102,76.742507,23,1,1,1,21,2,1,3,2,0,None,0.45,0,5,2022,False,True,False,False,False,True,False,True,False,False,False,False,False,True
11862,Mumbai,Maharashtra,18.989267,72.986224,17,2,0,2,18,2,0,2,1,1,None,0.45,0,7,2024,False,False,True,False,False,False,True,False,False,False,False,False,True,False
11863,Pune,Maharashtra,18.690506,73.871398,18,3,1,0,16,1,0,2,2,1,None,0.6,0,5,2023,False,False,False,True,True,False,False,False,False,True,False,False,False,False
11864,Bangalore,Karnataka,13.094121,77.579092,10,1,0,0,17,0,2,5,5,1,None,0.8,0,1,2024,True,False,False,False,True,False,False,True,True,False,False,False,False,False
11865,Delhi,Delhi,28.710826,76.963321,4,4,0,0,36,0,0,3,0,0,None,0.45,0,2,2024,True,False,False,False,True,False,True,False,False,False,False,True,False,False
11866,Chandigarh,Punjab,30.783165,76.777346,12,2,1,0,30,0,0,2,1,0,None,0.45,0,7,2023,False,False,True,False,True,False,False,False,False,False,True,False,False,False
11867,Chandigarh,Punjab,30.796724,76.743701,8,6,1,0,33,1,0,2,0,1,None,0.6,0,7,2024,False,False,True,False,True,False,False,True,False,False,True,False,False,False
11868,Kolkata,West Bengal,22.581176,88.346207,19,3,0,2,38,2,1,3,0,1,None,0.45,0,2,2025,False,False,True,False,False,False,False,True,True,False,False,False,False,False
11869,Hyderabad,Telangana,17.342834,78.325304,23,1,1,2,39,2,0,2,2,0,None,0.3,0,1,2024,True,False,False,False,False,False,True,False,False,False,False,False,False,False
11870,Chennai,Tamil Nadu,12.993106,80.262943,9,1,0,0,30,2,2,5,5,1,None,1.0,0,12,2022,False,False,True,False,False,True,False,True,False,False,False,False,True,False
11871,Mumbai,Maharashtra,19.01519,72.798921,23,2,0,0,31,0,0,5,3,0,None,0.45,0,1,2023,False,True,False,False,True,False,False,True,False,False,False,False,False,False
11872,Pune,Maharashtra,18.660799,73.809173,0,4,1,0,17,0,0,1,1,0,None,0.45,0,9,2024,False,False,True,False,True,False,True,False,False,True,False,False,False,False
11873,Delhi,Delhi,28.653047,77.250688,13,6,0,0,31,0,2,4,4,0,None,0.65,0,6,2023,False,True,False,False,False,True,False,False,False,False,False,False,False,True
11874,Chandigarh,Punjab,30.626733,76.761321,5,1,0,0,29,0,0,1,0,0,None,0.45,0,4,2022,False,False,False,True,True,False,False,True,False,False,True,False,False,False
11875,Kolkata,West Bengal,22.669479,88.354008,18,3,1,0,35,2,1,5,1,1,None,0.8,0,8,2024,False,False,False,False,False,True,False,True,False,False,False,False,True,False
11876,Chennai,Tamil Nadu,12.812906,80.225267,1,2,1,1,28,0,0,4,1,0,None,0.25,0,8,2022,False,True,False,False,False,True,True,False,False,True,False,False,False,False
11877,Kolkata,West Bengal,22.45807,88.398996,10,2,1,0,31,0,0,1,0,1,None,0.6,0,5,2023,False,False,True,False,True,False,False,True,False,False,False,False,False,True
11878,Chennai,Tamil Nadu,13.084441,80.269087,3,1,0,0,38,0,0,3,2,0,None,0.45,0,4,2025,False,False,False,True,True,False,False,True,False,False,False,True,False,False
11879,Chandigarh,Punjab,30.747507,76.748164,3,5,0,0,19,1,0,1,1,0,None,0.45,0,7,2023,False,True,False,False,False,True,False,False,False,False,False,False,False,True
11880,Chennai,Tamil Nadu,12.890568,80.170619,19,1,1,2,22,2,2,5,5,1,None,0.65,0,5,2024,False,True,False,False,False,False,False,False,False,False,False,False,True,False
11881,Kolkata,West Bengal,22.528651,88.388353,12,1,1,0,27,2,1,4,3,0,None,0.65,0,7,2022,False,False,False,False,True,False,False,False,False,False,True,False,False,False
11882,Chennai,Tamil Nadu,13.166549,80.136692,5,3,1,0,15,2,0,4,4,0,None,0.65,0,4,2023,False,False,False,True,True,False,False,False,False,False,False,False,True,False
11883,Pune,Maharashtra,18.527028,73.71137,1,4,1,2,20,2,0,3,0,0,None,0.3,0,12,2022,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11884,Kolkata,West Bengal,22.583003,88.473686,8,5,1,2,29,1,0,2,2,1,None,0.25,0,1,2025,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11885,Kolkata,West Bengal,22.557453,88.457683,14,1,0,0,16,0,0,4,2,0,None,0.45,0,2,2023,False,False,True,False,True,False,False,True,False,False,False,False,False,False
11886,Chandigarh,Punjab,30.621973,76.844956,10,6,0,0,38,1,0,5,4,1,None,0.6,0,3,2022,False,False,False,True,False,True,True,False,False,False,False,True,False,False
11887,Mumbai,Maharashtra,19.185226,72.979278,0,4,0,1,29,1,0,1,0,0,None,0.25,0,6,2022,False,False,False,False,False,True,True,False,False,False,False,False,True,False
11888,Delhi,Delhi,28.65243,76.800054,20,3,1,0,30,2,0,4,2,0,None,0.65,0,3,2023,False,False,True,False,False,True,False,False,False,False,True,False,False,False
11889,Delhi,Delhi,28.783577,77.157444,14,2,0,1,32,1,2,3,3,0,None,0.45,0,4,2024,False,False,True,False,False,True,True,False,False,True,False,False,False,False
11890,Pune,Maharashtra,18.430905,73.767672,4,2,0,2,32,0,0,2,0,0,None,0.1,0,3,2024,True,False,False,False,False,False,True,False,False,True,False,False,False,False
11891,Pune,Maharashtra,18.568698,73.868964,15,1,0,2,36,0,0,4,4,0,None,0.1,0,12,2024,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11892,Bangalore,Karnataka,13.083002,77.630692,16,5,0,1,28,1,1,5,1,0,None,0.25,0,3,2023,False,True,False,False,False,True,False,False,True,False,False,False,False,False
11893,Kolkata,West Bengal,22.665327,88.46209,7,1,0,0,22,0,2,2,2,0,None,0.65,0,6,2023,True,False,False,False,False,True,True,False,True,False,False,False,False,False
11894,Chennai,Tamil Nadu,13.192427,80.111319,20,5,1,1,36,1,2,4,4,0,None,0.45,0,12,2022,False,False,False,False,False,True,False,True,False,False,False,True,False,False
11895,Chandigarh,Punjab,30.748087,76.896265,18,5,1,0,37,1,0,1,0,1,None,0.6,0,1,2022,False,True,False,False,True,False,True,False,True,False,False,False,False,False
11896,Mumbai,Maharashtra,19.241906,72.867266,4,1,1,0,33,0,0,3,0,0,None,0.45,0,7,2023,True,False,False,False,True,False,False,False,False,False,False,False,False,True
11897,Hyderabad,Telangana,17.503362,78.213123,21,3,1,2,30,0,0,4,0,0,None,0.1,0,3,2024,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11898,Mumbai,Maharashtra,19.07088,72.748905,11,3,0,2,17,0,2,3,3,0,None,0.3,0,10,2024,False,False,True,False,False,False,True,False,False,False,False,False,True,False
11899,Hyderabad,Telangana,17.284945,78.477123,15,5,1,1,40,0,0,4,3,0,None,0.25,0,10,2023,True,False,False,False,False,True,False,False,False,False,False,False,False,True
11900,Chennai,Tamil Nadu,13.067005,80.284703,4,3,0,0,29,2,0,3,3,0,None,0.65,0,7,2024,False,True,False,False,True,False,True,False,False,False,False,True,False,False
11901,Kolkata,West Bengal,22.552603,88.404053,13,4,0,2,40,0,2,2,2,0,None,0.3,0,8,2024,False,False,True,False,False,False,True,False,False,False,False,True,False,False
11902,Pune,Maharashtra,18.652781,73.821187,10,2,0,2,17,2,0,3,0,1,None,0.45,0,5,2023,False,False,False,True,False,False,True,False,False,False,False,False,False,False
11903,Chandigarh,Punjab,30.71098,76.77485,17,1,1,2,39,2,0,1,0,1,None,0.45,0,1,2022,False,False,True,False,False,False,False,False,False,False,False,True,False,False
11904,Chandigarh,Punjab,30.630887,76.832417,19,3,1,0,40,2,0,1,1,1,None,0.8,0,7,2022,False,True,False,False,False,True,True,False,False,True,False,False,False,False
11905,Chennai,Tamil Nadu,12.863992,80.201757,12,4,0,0,15,2,0,1,0,0,None,0.65,0,5,2023,False,False,False,True,False,True,False,False,False,False,False,False,False,True
11906,Hyderabad,Telangana,17.264668,78.582828,22,2,0,0,39,0,0,3,2,0,None,0.45,0,5,2022,True,False,False,False,True,False,False,False,False,False,False,True,False,False
11907,Chennai,Tamil Nadu,13.084237,80.244546,9,4,0,2,25,2,2,2,2,1,None,0.65,0,7,2024,False,True,False,False,False,False,True,False,True,False,False,False,False,False
11908,Delhi,Delhi,28.835526,76.839205,22,6,1,0,28,2,0,3,1,0,None,0.65,0,3,2023,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11909,Chandigarh,Punjab,30.636053,76.730612,10,4,0,2,19,1,2,1,1,1,None,0.45,0,8,2024,False,False,False,True,False,False,False,True,False,False,False,True,False,False
11910,Pune,Maharashtra,18.590526,73.706087,21,4,0,2,22,2,1,3,0,0,None,0.3,0,12,2022,False,False,False,False,False,False,False,True,False,False,False,True,False,False
11911,Bangalore,Karnataka,13.038327,77.40184,14,6,1,0,27,0,0,1,1,0,None,0.45,0,3,2022,False,True,False,False,True,False,False,False,False,False,False,True,False,False
11912,Kolkata,West Bengal,22.479785,88.353154,6,6,0,2,38,2,0,4,4,0,None,0.3,0,4,2023,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11913,Chennai,Tamil Nadu,12.860824,80.208827,1,6,0,0,28,0,0,4,3,0,None,0.45,0,1,2023,True,False,False,False,True,False,False,False,False,False,False,False,False,False
11914,Hyderabad,Telangana,17.521868,78.470087,9,3,0,1,16,0,1,2,0,1,None,0.4,0,12,2024,False,False,False,True,False,True,False,False,True,False,False,False,False,False
11915,Hyderabad,Telangana,17.319138,78.283174,10,6,1,2,23,2,0,1,0,1,None,0.45,0,4,2025,False,False,False,False,False,False,False,True,False,False,False,False,True,False
11916,Chennai,Tamil Nadu,12.90839,80.196132,0,1,0,0,22,0,0,2,1,0,None,0.45,0,3,2023,False,True,False,False,False,True,False,False,False,False,False,False,False,True
11917,Bangalore,Karnataka,12.960116,77.492029,16,2,0,2,23,1,1,5,5,0,None,0.1,0,9,2022,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11918,Bangalore,Karnataka,12.91328,77.622252,12,4,1,1,18,2,2,2,2,0,None,0.65,0,3,2024,True,False,False,False,False,True,False,True,False,False,False,False,True,False
11919,Kolkata,West Bengal,22.554703,88.420683,4,6,0,0,20,0,0,1,0,0,None,0.45,0,11,2024,False,True,False,False,True,False,True,False,False,False,False,False,True,False
11920,Delhi,Delhi,28.761435,77.158489,23,4,0,1,23,1,0,3,2,0,None,0.25,0,5,2022,False,False,False,True,False,True,False,True,False,True,False,False,False,False
11921,Chennai,Tamil Nadu,13.16747,80.24625,16,1,0,2,23,1,1,3,1,0,Eid,0.2,1,4,2024,False,True,False,False,False,False,False,True,False,False,False,False,False,True
11922,Hyderabad,Telangana,17.409626,78.342478,4,5,0,2,32,0,1,3,1,0,None,0.1,0,11,2023,False,False,True,False,False,False,False,True,False,False,False,False,False,False
11923,Delhi,Delhi,28.40057,77.081087,20,4,1,1,25,2,0,3,1,0,None,0.45,0,1,2024,False,False,False,False,False,True,True,False,False,False,False,False,False,True
11924,Delhi,Delhi,28.467437,77.065797,3,2,1,0,25,0,1,1,0,0,None,0.45,0,11,2024,True,False,False,False,True,False,True,False,False,False,False,False,False,False
11925,Hyderabad,Telangana,17.232045,78.249492,11,4,1,0,27,2,0,2,2,0,None,0.65,0,6,2023,False,False,False,True,False,True,False,False,False,False,False,False,False,True
11926,Mumbai,Maharashtra,18.853384,72.781376,7,1,0,0,39,2,1,3,1,0,None,0.65,0,8,2022,True,False,False,False,True,False,True,False,False,False,False,True,False,False
11927,Pune,Maharashtra,18.451387,73.974037,6,1,1,1,36,1,0,1,1,0,None,0.25,0,2,2025,False,True,False,False,False,True,False,True,True,False,False,False,False,False
11928,Mumbai,Maharashtra,18.957198,72.710633,3,4,0,1,40,1,0,4,2,0,None,0.25,0,2,2025,False,False,False,False,False,True,False,True,False,True,False,False,False,False
11929,Pune,Maharashtra,18.692753,73.885197,19,4,0,2,30,2,0,3,2,1,None,0.45,0,3,2023,False,False,False,True,False,False,False,False,False,False,True,False,False,False
11930,Kolkata,West Bengal,22.659716,88.449245,12,1,1,1,36,0,0,3,1,0,None,0.25,0,8,2023,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11931,Delhi,Delhi,28.50444,77.038883,22,3,1,2,30,2,0,3,0,0,None,0.3,0,3,2023,False,False,True,False,False,False,True,False,False,False,False,True,False,False
11932,Kolkata,West Bengal,22.566012,88.47866,9,3,1,2,16,2,0,5,4,1,None,0.45,0,5,2024,False,False,False,True,False,False,True,False,False,False,False,False,False,False
11933,Bangalore,Karnataka,12.983584,77.409232,19,1,0,0,28,0,1,2,1,1,None,0.6,0,7,2022,False,False,True,False,True,False,True,False,False,False,False,False,False,False
11934,Hyderabad,Telangana,17.385545,78.22229,11,1,1,1,32,1,1,2,2,0,None,0.25,0,9,2022,False,True,False,False,False,True,False,False,True,False,False,False,False,False
11935,Chennai,Tamil Nadu,12.921864,80.109281,5,4,1,0,18,2,2,3,3,0,None,0.85,0,3,2022,False,True,False,False,True,False,False,False,False,True,False,False,False,False
11936,Pune,Maharashtra,18.405269,73.883495,4,5,1,2,24,0,0,4,4,0,None,0.1,0,11,2024,False,False,False,True,False,False,False,False,False,True,False,False,False,False
11937,Bangalore,Karnataka,13.190834,77.701221,13,5,1,1,31,0,2,1,1,0,None,0.45,0,10,2023,False,False,True,False,False,True,True,False,False,False,False,False,False,False
11938,Chennai,Tamil Nadu,12.910292,80.107992,10,4,1,0,38,1,0,4,0,1,None,0.6,0,6,2023,False,False,False,True,True,False,False,True,False,False,False,False,True,False
11939,Delhi,Delhi,28.874955,77.188109,20,1,1,2,19,0,1,2,1,0,None,0.1,0,4,2022,False,False,True,False,False,False,False,True,False,False,False,True,False,False
